api_duration_s,api_size_kib,band_high_jump_db,band_low_jump_db,band_mid_jump_db,baseline_brightness_db,baseline_db,brightness_change_db,broadband_jump_db,change_1000ms_db,change_100ms_db,change_250ms_db,change_500ms_db,change_50ms_db,classification,crest_db,detection_mode,duration_s,event_at_s,event_brightness_db,event_db,event_duration_s,event_near_clip_pct,event_peak_dbfs,event_persistence,event_spectral_flatness,event_zcr,file,jump_db,label,max_spectral_flux,md5,old_classification,old_dynamic_range_db,old_jump_at_s,old_max_jump_db,old_median_db,old_peak_window_db,old_score,p10_db,p25_db,p50_db,p75_db,p90_db,p95_db,p99_db,path,peak_dbfs,peak_to_median_db,raw_baseline_dbfs,raw_event_dbfs,raw_jump_db,raw_median_dbfs,rms_dbfs,sample_above_-12db_pct,sample_above_-3db_pct,sample_above_-6db_pct,sample_above_-9db_pct,score,spectral_flux_at_event,spectral_flux_near_event,spectral_shape_distance,start_at_s,start_brightness_db,start_duration_s,start_event_db,start_near_clip_pct,start_score,start_spectral_flatness,status,suspicious,transition_score,window_above_-12db_pct,window_above_-3db_pct,window_above_-6db_pct,window_above_-9db_pct
75,11846,15.452565191928596,11.404751394682663,17.52124533164936,-17.326843659957248,-21.056565507628175,1.6637030548319665,11.404751394682663,39.237640831809514,43.77099780803863,46.74543412777462,39.23900322682289,21.934469863279975,normal,15.752143649317212,normal,75.372,57.7,-15.663140605125282,-11.424784559102472,0.25,0.0,-1.033577799797058,0.5,6.434227294479167e-05,0.05131414267834793,17881986555800022636.mp4,9.631780948525703,unlabeled,0.5575411966912727,30558fde282e8a8d8a102d450de85e49,normal,10.789368974696217,34.300000000000004,24.95683816737261,-18.172168983647968,-7.382800008951751,2,-34.433268982304654,-25.78652907305826,-19.413071460576216,-15.778788838953373,-13.258520468354183,-11.924604425202524,-10.352622474572026,/b/src/336185346/17881986555800022636.mp4,-0.9243225455284119,12.341903406117659,-20.00810126209739,-10.741454638313495,9.266646623783895,-18.619105170917212,-16.676466194845624,9.794956867949569,0.1108161911081619,0.9255142667551427,3.806652289316523,0.06596269065317328,0.4534802247088148,0.4534802247088148,0.5981070717075179,0.2,-11.626487293529838,0.05,-11.532640668325367,0.0,0.007847695701137474,0.0006528331873536051,ok,False,0.06596269065317328,5.308560053085601,0.0,0.0,0.26542800265428
94,5145,24.622801482837794,43.15181653245666,41.7928761149424,-12.672194899215246,-52.170206625353615,-3.760456727822131,24.622801482837794,43.39877489255094,42.141136051936506,41.7735400157549,43.84623810624079,22.306162175820063,normal,22.697281133267737,normal,94.947875,1.5,-16.432651627037377,-15.475721796383155,0.1,0.0,-1.6150938272476196,0.2,0.00020282821032721892,0.04755944931163955,17881471348221852491.webm,36.69448482897046,unlabeled,0.5340656970616269,95b4ce4496dc1a40bd8010052cebf249,normal,41.55036375353592,71.10000000000001,41.05879672781363,-51.21265752179123,-9.662293768255308,2,-55.00115176365776,-53.853898077452214,-52.54365743170377,-45.33302615104921,-18.210452611970698,-15.645780771565285,-13.247637083242978,/b/src/336185346/17881471348221852491.webm,-0.9050046801567078,43.657061936801284,-51.766394179617535,-14.836487563385267,36.929906616232266,-51.20141260558043,-23.602285813424444,1.9899565331928346,0.01481822971548999,0.15052028451001054,0.6804201791359326,0.0641915929304793,0.4540415841460831,0.4540415841460831,0.6536249912721888,1.5,-16.432651627037377,0.0,-15.475721796383155,0.0,0.0007610732625082658,0.00020282821032721892,ok,False,0.0641915929304793,0.42149631190727077,0.0,0.0,0.052687038988408846
32,4352,1.4519780234908843,13.492332476865561,11.311721909562158,-10.98633133348894,-22.466469514480856,-2.118935274637389,1.4519780234908843,30.00659888496058,23.883881808973136,24.217238577077723,29.560460163228463,14.512516823411367,normal,16.441043386782578,normal,31.9753125,21.650000000000002,-13.105266608126328,-12.537784653745058,0.45,0.0125,-0.9537049531936646,0.8,0.002304083787635363,0.07196495619524405,17881815532170277075.mp4,9.928684860735798,unlabeled,0.4957298895690558,252ae8c79d9770bfc02d2e2cb3499510,normal,9.429675038899438,2.8000000000000003,23.4547691397376,-18.902295520350947,-9.472620481451509,1,-38.198841705459756,-24.15724435301466,-19.58745250676388,-16.599261006238798,-13.942110185792087,-12.432976479374451,-10.19619394705728,/b/src/336185346/17881815532170277075.mp4,-0.8651479482650757,10.865703678244923,-22.21742740506798,-12.067440986113672,10.149986418954308,-19.23553575074299,-17.306191335047654,7.522104851330204,0.07991001564945227,0.655907668231612,2.6781103286384975,0.06311953753688779,0.2996504756687832,0.2996504756687832,0.36284479122424035,0.5,-7.07416778776709,0.0,-20.237019961796378,0.0,6.073053228393531e-05,0.024959980942733478,ok,False,0.06311953753688779,3.912363067292645,0.0,0.0,0.3129890453834116
36,2104,2.8073790535603678,-0.9537334128767156,4.472789635602305,-14.720185253081006,-21.618183838032728,1.1988474084244576,-0.9537334128767156,67.13400069440411,78.14786096244741,70.21955299006765,74.50462844785697,39.40103661952565,normal,15.77390160204249,normal,36.91975,33.75,-13.521337844656548,-11.681326081310438,0.30000000000000004,0.0,-1.3099640607833862,0.5,0.0008543391670550852,0.07133917396745933,17881849126721037862.mp4,9.93685775672229,unlabeled,0.47489829358163016,b4f0dc555d3dcd6bbc95311a95aa8feb,normal,10.5096184878924,0.1,75.94703467083475,-19.18278141041918,-8.673162922526782,1,-24.539987733757673,-22.556150720860586,-19.78993005597496,-15.899381912645056,-13.085238538217874,-12.060479782497218,-10.830882699698828,/b/src/336185346/17881849126721037862.mp4,-0.9358131885528564,11.721588344490385,-21.029258271943956,-11.182074513238137,9.84718375870582,-19.323660738311737,-16.709714790595346,8.867547425474255,0.06529471544715447,0.7920054200542006,3.4983062330623307,0.05945325546074213,0.18450839836174157,0.39040574974409514,0.5461415794114401,2.0,-9.409576459632472,0.0,-18.208721403652365,0.0,0.00017565183286419195,0.0032915183146565636,ok,False,0.05945325546074213,4.878048780487805,0.0,0.0,0.27100271002710025
10,6594,14.163062891643133,34.53244951166822,35.064396650206135,-25.871153963311162,-35.403498896411314,8.77421909029665,14.163062891643133,27.250897727956875,25.001461502288354,25.95966560257019,24.37303169135574,13.498922947656741,normal,20.12683884297243,normal,10.005375,6.0,-17.09693487301451,-14.942826147765416,0.1,0.0,-2.0341410636901855,0.2,0.00022071221508846106,0.04192740926157697,17882164215571138755.mp4,20.460672748645898,unlabeled,0.45189608971523015,7bd3a2802dc06526c7a2ea5fbc59b70c,normal,16.901789057309113,6.0,19.01510317291546,-27.820911576543295,-10.919122519234183,2,-39.70233625264228,-38.728805123942095,-34.674365897801394,-30.00531752215183,-17.469284804139622,-13.735235918899026,-11.5601951267447,/b/src/336185346/17882164215571138755.mp4,-1.2875487804412842,23.267658745627983,-28.702794769754163,-14.145294635167211,14.557500134586952,-28.655418126708135,-21.414387623413713,2.7040625,0.0203125,0.27718750000000003,1.135625,0.057753893834907845,0.2532696496094551,0.3927626252914799,0.8397989674374823,1.7000000000000002,-12.93880569399321,0.0,-17.288418533179257,0.0,0.0002847924463572321,0.0011932574620251556,ok,False,0.057753893834907845,2.5,0.0,0.0,0.0
25,1794,17.692919352059775,36.07689386226643,14.645086727975,-10.031003970039203,-39.277389634427266,-6.418489484554632,14.645086727975,79.03488492156139,59.03551300279107,76.89845722726385,79.46547218165101,32.230032176787205,normal,19.789934398012022,normal,25.9135,15.200000000000001,-16.449493454593835,-15.201421076542898,0.1,0.0,-3.2967982292175293,0.1,0.0021615290144894987,0.04067584480600751,17883728720642733225.mp4,24.075968557884366,unlabeled,0.561121557305467,9d6b22b304d9d427d803bb5ab3d69bd0,normal,20.39964218560855,6.5,79.83949278853711,-30.560149397071438,-10.16050721146289,2,-90.0,-69.82231778913426,-37.10693120938687,-19.057613825825715,-15.04170532294534,-13.524902549124679,-10.690241271938989,/b/src/336185346/17883728720642733225.mp4,-0.14038506150245667,27.81382547730798,-40.805559566831505,-14.522549820126942,26.283009746704565,-38.465778251751715,-19.93031945951448,4.339888996138996,0.07142857142857142,0.40890444015444016,1.5392133204633205,0.05709854111986044,0.23685001557792268,0.4297974212579139,0.6023234769437874,0.75,-7.711715084643243,0.0,-18.533784051273564,0.0,0.0001617334415002676,0.05879733962023135,ok,False,0.05709854111986044,2.8957528957528957,0.0,0.0,0.0
17,13169,23.08129348054268,2.129968058142807,8.31046320409496,-7.413992883668079,-24.61786305302584,6.2490386419577355,2.129968058142807,65.51678800138848,59.46403343397756,69.4658006033863,73.18231606509455,30.918188569285945,normal,16.052113270647236,normal,17.298875,2.0500000000000003,-1.1649542417103427,-13.020006741266865,0.25,0.0,-1.556377649307251,0.4,0.03155221403213836,0.2884856070087609,17883360945522915501.mp4,11.597856311758974,unlabeled,0.4042812513937776,067ceae9e03f1f829784dad10521356b,normal,5.010220206213628,0.30000000000000004,61.239138979992525,-16.68115291142025,-11.67093270520662,1,-19.3730483445118,-17.75472131788974,-16.1063034702358,-14.557742266827145,-13.438471928613467,-12.821830141512333,-11.60706019098296,/b/src/336185346/17883360945522915501.mp4,-0.4757455587387085,5.1678669794252965,-24.81894622255637,-15.605099024078843,9.213847198477527,-16.817691195251506,-16.527858829385945,9.496557971014493,0.007246376811594203,0.30742753623188407,2.560144927536232,0.05500265270686761,0.14098438126669724,0.1884688217004569,0.4456615684707667,2.0,-1.7844844380659308,0.0,-13.393571844972966,0.0,0.002639881716464876,0.03155221403213836,ok,False,0.05500265270686761,2.0289855072463765,0.0,0.0,0.0
62,3729,-1.924162937840375,8.474084867163054,2.8078127921649214,-15.116552205836163,-22.70524542632541,-2.49780314991685,-1.924162937840375,50.22048298781429,46.28043668539456,51.981917987296725,49.325924148306314,23.415222086350724,normal,14.44671975398968,normal,62.6474375,37.25,-17.614355355753013,-12.750982980948358,0.30000000000000004,0.0,-2.62495493888855,0.5,0.0002981314806643348,0.036921151439299124,17881849127553145308.mp4,9.95426244537705,unlabeled,0.5969722071617086,bf9912a84833642cb4d3f8311606e2fb,normal,8.322434752607261,0.1,47.34784929204194,-18.418481658622618,-10.096046906015356,1,-33.697313051310964,-27.30422711699265,-20.062445411068154,-15.419275792096,-13.03247420419017,-12.061805024761393,-10.942581562464555,/b/src/336185346/17881849127553145308.mp4,-2.2172963619232178,9.936734384487906,-21.597021003894614,-11.980255719617682,9.616765284276932,-19.203836679076133,-16.664016115912897,9.263678115015974,0.08890774760383387,1.3860323482428116,4.222244408945687,0.05440036105631043,0.32071731080168175,0.3726372271353016,0.551287277552417,1.7000000000000002,-15.02227505792947,0.0,-21.492723859725245,0.0,2.81413001694522e-05,0.0008271473464852393,ok,False,0.05440036105631043,4.63258785942492,0.0,0.0,0.0
6,2775,11.398009498982926,22.336754302140164,22.71902215825811,-8.298350128404833,-38.49973867887248,-0.5154683506581623,11.398009498982926,31.08715553655111,30.6859133434846,30.832377009958286,36.485188079720814,15.833466011831725,normal,15.994153688956544,normal,6.269375,2.3000000000000003,-8.813818479062995,-13.270813443146565,0.0,0.1,-0.4344221353530884,0.4,0.00345632965798292,0.11889862327909888,17882149982100791760.mp4,25.228925235725917,unlabeled,0.4877947872673984,f4c3e26d66f438f92d42a9e6657bda21,normal,14.162795421012657,2.4000000000000004,30.752158514010645,-22.42350882806148,-8.260713407048822,2,-42.452324657663326,-38.86566753307955,-24.21504652198818,-14.923792219325717,-12.641832477853116,-10.563201053306198,-8.427038531466609,/b/src/336185346/17882149982100791760.mp4,-0.4344221353530884,16.330983049266802,-36.98051840432085,-12.88997429061609,24.09054411370476,-22.918539033964915,-16.428575824309632,9.8285,0.379,1.8190000000000002,4.707999999999999,0.05076963673192043,0.14662654083573992,0.38368146401191133,0.6258608016889015,0.45,-8.701302082021076,0.0,-13.370301082437525,0.034374999999999996,0.002457531288997807,0.0008954787598151847,ok,False,0.05076963673192043,8.0,0.0,0.0,3.2
5,593,15.527236940677984,-0.5653188934092856,10.696940582307143,-9.66286439569257,-22.000510500144024,6.358015642158591,-0.5653188934092856,40.96450323714726,36.666946895341624,38.89119778999878,41.05200744251596,31.24389268505133,normal,13.15546435500168,normal,5.8746875,2.0,-3.3048487535339777,-12.628797517693965,0.5,0.0,-4.259933948516846,0.8,0.014830510772613291,0.2346683354192741,17883360633120721659.mp4,9.37171298245006,unlabeled,0.42096872549338976,d8ed8e047638745cacde0185164a138d,normal,8.023946049570705,0.1,9.924497501995873,-19.513692293060544,-11.489746243489838,0,-24.062918258421504,-22.27674777562659,-20.119651532917146,-16.4311376823934,-12.976614448163089,-12.06729928500013,-11.350083773258737,/b/src/336185346/17883360633120721659.mp4,-4.236757755279541,8.904353394052798,-21.435168780911813,-13.955083627579638,7.480085153332174,-19.498779928004517,-17.39222211028122,8.017094017094017,0.0,0.10576923076923077,2.2297008547008548,0.04947904161099836,0.2234339431746194,0.36060585406040296,0.5928497675268922,2.0,-3.3048487535339777,0.0,-12.628797517693965,0.0,0.0038492762708655552,0.014830510772613291,ok,False,0.04947904161099836,5.128205128205128,0.0,0.0,0.0
28,2001,-2.0572999155083784,4.117680307480139,3.2993249867188403,-9.94066359390858,-14.14875034142289,1.7624061710220396,-2.0572999155083784,75.95371278982896,47.928562309102205,82.1649014266989,77.18855833440725,25.31485817405074,normal,10.113694858573671,normal,28.119375,12.350000000000001,-8.17825742288654,-6.260998543203274,0.2,4.21875,1.1919938325881958,0.2,0.01848911799011821,0.10075093867334167,17883743088693138730.mp4,7.8877517982196155,unlabeled,0.4830874887672311,a3404952613dd708ef6f315d9d09eda8,normal,6.215761169649479,0.30000000000000004,83.54923220102593,-8.553739356749702,-2.337978187100223,2,-20.611420491070536,-15.083812086378966,-8.72275431155569,-5.26557818520518,-3.6357456036092164,-2.9423428174333233,-2.477256591706103,/b/src/336185346/17883743088693138730.mp4,2.6643295288085938,6.65270717186654,-13.822266904862477,-6.572544066005455,7.249722838857022,-8.750218010958614,-7.449365329765078,44.999443950177934,13.700177935943062,24.366214412811388,34.76434608540925,0.049309433356857696,0.10560502882027066,0.2823676360452731,0.4997860795972831,1.9500000000000002,-8.598626487175794,0.05,-11.67675469228602,0.0625,0.007504753885228593,0.007554731650680842,ok,False,0.049309433356857696,61.92170818505338,5.5160142348754455,33.80782918149466,50.71174377224199
33,3795,20.764152942384435,8.455845994000605,29.40668877645619,-7.503614025849331,-44.5668320480754,-1.3819159084398782,8.455845994000605,39.34143869622258,24.945243565016163,36.768836190274214,37.54840928848342,15.052827488554662,normal,21.153651003360093,normal,33.8996875,31.5,-8.88552993428921,-14.498757080695796,0.0,0.0,-3.7128477096557617,0.2,0.0037275322473988414,0.10888610763454318,17881522183613364161.mp4,30.0680749673796,unlabeled,0.5414485237987369,7bf2ee483f069e86227677397badf886,normal,29.625840116106737,26.0,35.18859895178841,-40.42209552707707,-10.796255410970332,2,-56.166365381522624,-51.538812989352024,-41.285928953421404,-29.265486984935958,-22.37023371665289,-16.62156335348528,-13.476946176201347,/b/src/336185346/17881522183613364161.mp4,-3.7128477096557617,31.90005621487824,-42.972695662753615,-14.497120506285329,28.475575156468288,-41.284114506227425,-24.866498713015854,1.2919128508124076,0.0,0.09047267355982275,0.44146971935007384,0.04866300787569012,0.5295497310470938,0.5295497310470938,0.7556416793931268,0.25,-2.2412944985478207,0.0,-45.89233011634222,0.0,5.008468765323917e-11,0.2233952546296118,ok,False,0.04866300787569012,0.7385524372230428,0.0,0.0,0.0
29,9071,10.596758877305044,3.4560876150409836,11.788112799112868,-10.533613514810659,-22.14217404322256,0.2837145992297092,3.4560876150409836,60.144661602431995,31.990347715120947,50.81423062208538,44.807747942015325,23.073137372315458,normal,15.987181965537118,normal,29.568,1.3,-10.24989891558095,-12.575584342051396,0.30000000000000004,0.0,-1.0001397132873535,0.5,0.0040166112584861255,0.09824780976220276,17881852577250135979.mp4,9.566589701171164,unlabeled,0.5003159433201981,06c9e1d5bdbf1a6c8e1bd32df25f4cd5,normal,7.984290200005406,0.2,24.727346627832524,-18.154901968491252,-10.170611768485847,1,-25.699014944884535,-22.686109208556196,-19.641356453667374,-16.048520770180684,-13.911157981162726,-12.602199843648894,-10.638125594561355,/b/src/336185346/17881852577250135979.mp4,-1.0001397132873535,9.524339382399711,-21.600771013427014,-11.960449094293008,9.640321919134006,-19.143299297166912,-16.987321678824472,8.019775803722503,0.048857868020304576,0.6001480541455161,2.7008248730964466,0.045730950497144825,0.21600352711263485,0.21600352711263485,0.5350693045163066,1.3,-10.24989891558095,0.0,-12.575584342051396,0.0,0.0037307177799051593,0.0040166112584861255,ok,False,0.045730950497144825,3.5532994923857872,0.0,0.0,0.0
28,2233,-4.934040487490414,6.317841060195869,-2.124204724640202,-15.09824550442057,-24.07642182671004,-2.743102229636298,-4.934040487490414,52.27117482675059,36.43524177495553,42.330076707997506,45.70207074474405,27.873250743804604,normal,16.7188729231095,normal,28.027875,9.1,-17.841347734056868,-13.233937692584473,0.30000000000000004,0.0625,-0.6249310970306396,0.4,6.2113962035833595e-06,0.0362953692115144,17883283236322014768.mp4,10.842484134125566,unlabeled,0.4775989219566044,81453974a5c259262dc89186b8187866,normal,8.331495726548749,0.1,16.835806312136526,-16.513408378611583,-8.181912652062834,1,-27.984913222940513,-23.074477305555256,-17.515056093636694,-14.967870415293978,-12.613564997649018,-11.575449129307696,-10.308162645432038,/b/src/336185346/17883283236322014768.mp4,1.1624609231948853,8.414705048775673,-23.300176555190703,-12.320279452574612,10.979897102616091,-16.479345694352464,-15.556411999914616,11.720089285714286,0.3464285714285714,1.641517857142857,5.160825892857143,0.04557135620756773,0.08538913876880094,0.16409918408359983,0.575383812170326,1.6500000000000001,-20.84017778406254,0.0,-13.72874464082263,0.8625,0.001980212905730836,6.049842860728022e-06,ok,False,0.04557135620756773,5.892857142857142,0.0,0.0,0.0
37,19141,22.410153075625956,20.04929815588884,11.081263761438732,-15.486137000981824,-33.28088075701429,1.782819452464869,11.081263761438732,65.88979565551355,64.74996850664022,67.38292894682368,68.38083885114776,33.31949017113443,normal,14.92742682555161,normal,37.0358125,9.200000000000001,-13.703317548516955,-14.526583193304504,0.05,0.0,-1.1067862510681152,0.4,0.01974278402291799,0.06132665832290363,17882365492620433646.webm,18.754297563709784,unlabeled,0.5384163717040571,a5a71dd7ea1ba63d9f8cf3596e5c26e6,normal,6.3510024547541875,0.1,59.970183939920275,-16.5916059815266,-10.240603526772414,1,-27.846110723194556,-23.477893924060115,-17.50104280551632,-15.063438074486907,-13.849996572505303,-13.186597543468679,-11.939174684929508,/b/src/336185346/17882365492620433646.webm,-0.7481870055198669,7.881586157680109,-30.827548111313426,-13.25687453105432,17.570673580259104,-16.85257393874727,-15.675613831071477,12.17956081081081,0.1120777027027027,1.322635135135135,4.880320945945946,0.044254227916795695,0.22468870502168845,0.22468870502168845,0.40917858585518213,0.45,-13.37276801485177,0.0,-22.209887784458196,0.0,1.9089325059217742e-05,0.0025351936937046083,ok,False,0.044254227916795695,1.2162162162162162,0.0,0.0,0.0
45,18198,10.666332427511524,2.5464628170007693,7.313547984866156,-10.766256744517772,-13.625858757543885,4.0808047579249935,2.5464628170007693,12.322701052511828,12.349255978162287,13.520491638425879,12.243442605608182,9.078155023228458,normal,11.843349507608425,normal,45.347125,11.55,-6.685451986592779,-9.958244496755915,0.0,0.5375,0.11450488865375519,0.0,0.009981958159690853,0.14705882352941177,17883796585271807228.mp4,3.6676142607879694,unlabeled,0.4723168017656917,b79a2956114d121370d26353f0c9a02b,normal,4.048940381363515,18.7,9.53284991359789,-11.485878944884409,-7.4369385635208936,1,-16.529390832352057,-14.973571792640739,-12.467843804824636,-10.695846507695284,-9.721923930872533,-9.264544082905987,-8.56021766143686,/b/src/336185346/17883796585271807228.mp4,0.3925073742866516,4.938102405699009,-12.62158783679893,-10.115527697941967,2.506060138856963,-11.747532464850199,-11.450842133321773,32.75703642384106,1.2768349889624724,6.545529801324504,17.685223509933774,0.04388535089523864,0.11330309024741468,0.17215851318381037,0.46744019329467557,2.0500000000000003,-13.98641709505953,0.25,-9.561523778977223,0.46875,0.04388535089523864,0.008302294646644549,ok,False,0.0032479774244117323,44.03973509933775,0.0,0.0,3.090507726269316
30,8138,1.021758278601272,36.329616445733606,16.243064080457067,-6.543709081859248,-42.44437692003662,-11.036977796337226,1.021758278601272,34.93780367192002,28.431937619086806,35.126955802064586,34.31378456751377,16.132445925208653,normal,17.021545077826143,normal,30.418125,4.25,-17.580686878196474,-14.330093617121548,0.0,0.0,-3.8028595447540283,0.1,0.00019148639399660071,0.04380475594493116,17882090534452069388.mp4,28.11428330291507,unlabeled,0.5109574573860981,ad79221084a3ab0a40cc7aac54213c40,normal,13.800037307343702,11.8,33.88909044113178,-25.646221795541315,-11.846184488197613,1,-49.27932686040834,-46.561546361399905,-28.687604591033526,-18.93453397913365,-15.589103274101658,-14.191844604956668,-12.410279837172398,/b/src/336185346/17882090534452069388.mp4,-2.9613842964172363,17.332925609600174,-42.47290394556277,-13.627443501088454,28.845460444474316,-28.590935303925285,-19.98292937424338,4.459909539473684,0.00010279605263157894,0.22060032894736845,1.604235197368421,0.04367000175575778,0.24624352047789325,0.42453062215335413,0.4971634819864708,0.4,-17.038159693363177,0.0,-16.73696765665558,0.0,0.00038188641316197806,0.00030320727077686875,ok,False,0.04367000175575778,0.3289473684210526,0.0,0.0,0.0
44,3591,25.879318052725385,-3.0988888921562374,28.04645137344388,-14.165361799009332,-33.1958459880109,7.391091434461251,-3.0988888921562374,68.83165534625496,51.771855324194604,66.44912040002022,66.16098222493602,28.879977881396655,normal,26.672527530847695,normal,44.9770625,32.35,-6.774270364548081,-13.70044773415737,0.0,0.0,-1.4046177864074707,0.1,0.000568042554329195,0.1214017521902378,17882938794501930324.mp4,19.49539825385353,unlabeled,0.5167012724916942,925a4e8c39c02ace0aa92ad2e9a4b414,normal,29.64685724883081,0.30000000000000004,65.98591393890636,-40.60552965816151,-10.958672409330699,2,-90.0,-72.7145091989834,-42.9790549933415,-31.646876099077154,-25.048521526516904,-21.854989006915265,-17.960005562686927,/b/src/336185346/17882938794501930324.mp4,-1.4046177864074707,33.41110205797435,-32.56131220997571,-14.191552510576798,18.369759699398912,-42.139975571137924,-28.077145317255166,0.2274749721913237,0.002085650723025584,0.03017241379310345,0.08398220244716352,0.042675126201671895,0.21704021257005818,0.21704021257005818,0.7598693923452727,2.0,-22.86207260459004,0.0,-19.970681615948187,0.0,6.462351796686793e-05,0.00012304973394736086,ok,False,0.042675126201671895,0.11123470522803114,0.0,0.0,0.0
69,6453,12.772398012226642,16.09441455226881,15.139600175883057,-15.48810035849609,-27.309383178765106,4.407028876698844,12.772398012226642,34.373995493682365,32.77895339231992,30.66093381916249,31.402637427776263,20.787031445332566,normal,15.538646885718208,normal,69.7386875,2.75,-11.081071481797247,-14.552945062791547,0.15000000000000002,0.0,-2.6059956550598145,0.6,0.006499057379814215,0.07196495619524405,17883796583770460166.mp4,12.756438115973559,unlabeled,0.5311357006082874,b93cd65ba4aa0d89ca89aa7f541366ca,normal,8.324016068047309,57.800000000000004,16.570183897050114,-16.35640075544992,-8.03238468740261,1,-26.126543515247082,-22.62576656660051,-18.056067411936247,-14.294787040631974,-12.552659629645788,-11.952295874975615,-10.730231726032525,/b/src/336185346/17883796583770460166.mp4,0.24650447070598602,8.298908502350317,-21.46099705996937,-13.839700931676612,7.621296128292757,-17.13591106266665,-15.292142415012222,13.304071018651362,0.1416786226685796,1.5511119081779052,5.842001434720229,0.042576268274116535,0.41001555758397706,0.41001555758397706,0.469611927860899,1.8,-9.83178400757481,0.0,-15.384980026744731,0.0,0.0008369250122292385,0.015058856796166422,ok,False,0.042576268274116535,5.523672883787661,0.0,0.0,0.0
52,1990,10.967178664121729,9.672027221889973,7.537409843947546,-9.251838858432887,-20.917910446536528,-7.551067971430395,7.537409843947546,46.718602060440176,47.93033673563592,49.02138851154424,48.31842182840809,38.15511013641206,normal,13.372951349765275,normal,52.2449375,17.3,-16.802906829863282,-11.759499121841614,0.30000000000000004,0.01875,-0.9207397699356079,0.5,0.003253915762950443,0.049436795994993746,17883795131750213465.mp4,9.158411324694914,unlabeled,0.5649055307562317,981e53d40df80e994c287ae0784c9b7f,normal,4.066948321429333,0.1,24.776871314774453,-12.99042857917134,-8.923480257742007,1,-21.13046546693606,-18.311236754894903,-15.331301003039975,-13.413818373661119,-12.073300519896536,-11.618870362217967,-10.855524448404976,/b/src/336185346/17883795131750213465.mp4,0.2868654727935791,5.6051911948655455,-14.707251413151042,-10.846749950815735,3.860501462335307,-13.006016502192946,-13.086085876971696,24.065792624521073,0.38900862068965514,3.131764846743295,11.124461206896552,0.0417735295124036,0.057197602996532274,0.31901549612448193,0.5524638890548113,0.25,-13.277240007673205,0.0,-13.64328508130873,0.003125,0.002086714416116963,0.006313728831864108,ok,False,0.0417735295124036,9.099616858237548,0.0,0.0,0.0
71,7232,3.210830648697346,19.28546271341161,26.60152698213897,-9.020205154041566,-31.983586584634814,-4.559507534728747,3.210830648697346,33.46482559745313,32.94077526820715,32.32744133734431,36.507725038397936,20.245869572506408,normal,16.36072352424491,normal,71.68,17.95,-13.579712688770313,-15.54861474202676,0.1,0.0,-3.779409170150757,0.2,0.0005747524409111668,0.061952440550688354,17883249492962207833.mp4,16.434971842608054,unlabeled,0.5661370045929593,cebb961e529bb9250327d6d602f28d44,normal,10.360015881264333,55.400000000000006,27.270784956573504,-19.918038408011842,-9.558022526747509,1,-37.99317197367613,-30.30255529673883,-20.26614768926251,-15.788028824635274,-13.509098667861743,-12.301678757442989,-10.82035902101114,/b/src/336185346/17883249492962207833.mp4,-1.3866677284240723,10.814439563739317,-31.974541921245613,-14.913728138239835,17.060813783005777,-20.724564987277105,-17.747391252668983,7.458696789951151,0.007414515003489184,0.5891486392184229,2.9945481507327285,0.04118909926973477,0.3881327945349089,0.3881327945349089,0.6444069996175869,0.9,-10.429624099648008,0.0,-16.275656525036865,0.0,0.0005046309226536561,0.005166553912981538,ok,False,0.04118909926973477,3.768318213538032,0.0,0.0,0.0
32,2520,15.287194733685519,24.615960430540458,29.534355609827436,-8.192470423053893,-35.4115862085293,1.8522899967160278,15.287194733685519,24.820757826961163,25.59146655553056,26.50028075767312,27.716806129869564,16.206326036638632,normal,20.014518474424,normal,32.7183125,19.8,-6.340180426337865,-15.389035048694051,0.05,0.0,-1.7886662483215332,0.2,0.0017423270255322943,0.1214017521902378,17881843899950445778.mp4,20.02255115983525,unlabeled,0.5169903620061445,ed65c69530eef1a042d3282640d40768,normal,13.203323373801464,21.5,21.917661512332888,-23.126856970684244,-9.92353359688278,1,-38.385465370239245,-34.5084635727002,-24.007363189695788,-18.269659037564185,-14.988586059030828,-12.939324694523945,-10.040722079837611,/b/src/336185346/17881843899950445778.mp4,0.16528047621250153,15.83126835840834,-35.30012195822138,-15.758690708839794,19.54143124938159,-23.962407273672824,-19.8492379982115,3.7677752293577984,0.053134556574923546,0.3679281345565749,1.3302752293577982,0.03927557027709267,0.29486101324640024,0.29486101324640024,0.5723780256292523,0.1,-10.465933573582786,0.0,-17.87761777851806,0.0,0.0002086361258259098,0.001463425214655539,ok,False,0.03927557027709267,3.3639143730886847,0.0,0.0,0.3058103975535168
