api_duration_s,api_size_kib,attack_ms,band_high_jump_db,band_low_jump_db,band_mid_jump_db,baseline_brightness_db,baseline_db,baseline_mad_db,brightness_change_db,broadband_jump_db,change_1000ms_db,change_100ms_db,change_250ms_db,change_500ms_db,change_50ms_db,classification,crest_db,decision_mode,decision_score,detection_mode,duration_s,event_at_s,event_brightness_db,event_db,event_duration_s,event_near_clip_pct,event_peak_dbfs,event_persistence,event_spectral_flatness,event_zcr,file,jump_db,label,max_spectral_flux,md5,old_classification,old_dynamic_range_db,old_jump_at_s,old_max_jump_db,old_median_db,old_peak_window_db,old_score,p10_db,p25_db,p50_db,p75_db,p90_db,p95_db,p99_db,path,peak_dbfs,peak_to_median_db,raw_baseline_dbfs,raw_event_dbfs,raw_jump_db,raw_median_dbfs,rescue_mode,rescue_score,risk_mode,rms_dbfs,robust_scale_db,robust_z,sample_above_-12db_pct,sample_above_-3db_pct,sample_above_-6db_pct,sample_above_-9db_pct,score,spectral_flux_at_event,spectral_flux_near_event,spectral_shape_distance,start_at_s,start_brightness_db,start_duration_s,start_event_db,start_near_clip_pct,start_score,start_spectral_flatness,status,suspicious,transition_score,window_above_-12db_pct,window_above_-3db_pct,window_above_-6db_pct,window_above_-9db_pct
50,9841,,6.440026131261328,8.345352039679117,4.81973836663377,-10.151457064071804,-17.934651892112882,2.4177722445131007,-0.8519830400041482,4.81973836663377,22.622050132911916,18.40907776189747,21.298162342153354,21.22253887209719,18.377540525895284,normal,15.017545696242964,transition,0.0,transition,50.7399375,1.9000000000000001,-11.003440104075953,-11.404448105571113,0.0,0.21250000000000002,-0.0018878099508583546,0.0,0.023592013148506133,0.09386733416770963,17885461482950826126.webm,6.530203786541769,provisional negative (user-reviewed thread),0.3530029504003244,b4352976bf9c99ef3c8e21364ba6e746,normal,5.43801785946604,7.7,5.211436713234528,-14.712508005664501,-9.274490146198461,0,-18.623343691279704,-17.053738905342243,-15.17616853129735,-13.546619157922603,-11.959588117847053,-11.197386958044827,-10.054233114751549,/b/src/336291305/17885461482950826126.webm,0.6476390957832336,6.570401548850562,-17.645828116417455,-10.967133060647726,6.6786950557697295,-14.852738757179173,,0.0,transition,-14.36990660045973,3.584589129715123,1.8217440131167117,17.560712524654832,0.16925542406311636,1.5316198224852071,6.70642258382643,0.006430678220313234,0.1219363168323721,0.156266960548254,0.26153835803629233,1.0,-10.477731878696897,0.0,-17.950516233306896,0.046875,0.00020453265950334633,0.014010143988702844,ok,False,0.006430678220313234,10.256410256410255,0.0,0.0,0.19723865877712032
6,806,20.0,15.451387975292464,8.732044039547393,3.453896308025353,-9.657669156021878,-31.466227936371695,3.429890320536739,-10.721697248833756,3.453896308025353,58.058461982168865,42.73995575707885,53.27315283062036,59.356414888572004,23.514288924277388,normal,8.326325865831503,transition,0.0,transition,6.6176875,2.4000000000000004,-20.379366404855634,-17.46553589304368,0.0,0.0,-6.635560035705566,0.0,0.0026984610463385945,0.018147684605757195,17885458991821322128.mp4,14.000692043328016,provisional negative (user-reviewed thread),0.5624212649322047,deeb720c9e96379d056e510751b516cf,normal,5.456551769301942,0.1,44.582561309412284,-14.880040316728088,-9.423488547426146,1,-35.758726591248795,-31.153994755161072,-21.26790760447088,-17.47478977640518,-15.322578033449165,-14.572484069848874,-13.58510757838443,/b/src/336291305/17885458991821322128.mp4,-5.875060081481934,8.282487644485027,-31.050954505618158,-12.652022583235729,18.39893192238243,-15.925403992673926,,0.0,transition,-14.201385947313437,5.0851553892277686,2.753247633884824,24.919507575757578,0.0,0.006155303030303031,9.37784090909091,0.0063600933516504195,0.018544724921966096,0.5624212649322047,0.7333964926880555,0.35000000000000003,-9.015475620371479,0.0,-30.70962360597879,0.0,1.8532112928370721e-07,0.013570226229782009,ok,False,0.0063600933516504195,0.0,0.0,0.0,0.0
24,5393,30.0,29.945535321985865,0.605069127884601,29.758436598739884,-6.678169720590969,-34.21657358422996,13.230764250078781,0.9049135354888787,0.605069127884601,40.19836877823308,40.06956441662264,41.43267016495436,39.36242782487765,20.76095153397895,normal,22.230341741250886,transition,0.0,transition,24.4738125,14.200000000000001,-5.77325618510209,-19.010462846649435,0.0,0.0,-11.673179626464844,0.0,0.0011840535162652827,0.15269086357947434,17885489472920606215.mp4,15.206110737580527,provisional negative (user-reviewed thread),0.5373140871915711,89f364569c96542e8459a82a16c1e3bb,normal,18.900323090923123,14.100000000000001,36.966166759120206,-29.63990928019436,-10.739586189271236,2,-57.2398196573427,-44.79238347276981,-30.10561753903345,-20.84758307365534,-17.943706677285977,-13.887056866306676,-10.861761393045017,/b/src/336291305/17885489472920606215.mp4,0.6840438842773438,20.77341596654779,-36.06919414962029,-19.393549103224306,16.67564504639598,-30.21226224634637,,0.0,transition,-21.546297856973542,19.6159310771668,0.7751918926387664,2.047418200408998,0.04447852760736196,0.2551124744376278,0.903118609406953,0.006334069734510033,0.40464662687157177,0.4626602415865845,0.7613692443455894,0.30000000000000004,-3.6613924419654724,0.0,-41.7621488728177,0.0,4.807837403384326e-10,0.10439310038200939,ok,False,0.006334069734510033,2.658486707566462,0.0,0.0,0.0
3,1461,140.0,72.90358152902806,69.60156780508592,86.66436763923844,-90.0,-90.0,0.0,82.56911123310755,69.60156780508592,80.48701738945226,64.6366410894895,80.48701738945226,80.48701738945226,34.741131540169256,normal,19.974373045157037,transition,0.0,transition,3.8936875,3.2,-7.430888766892447,-19.759199456104227,0.0,0.35625,0.15554247796535492,0.2,0.006550676713391972,0.12640801001251564,17885462938622440032.webm,70.24080054389577,provisional negative (user-reviewed thread),0.7074761898068735,21bdc2cd68ae0f959be825ea12f4f69d,normal,81.33213297663026,3.3000000000000003,81.33213297663026,-90.0,-8.667867023369736,2,-90.0,-90.0,-90.0,-27.819840883310412,-19.079992772502628,-16.504688348308047,-10.226295821022596,/b/src/336291305/17885462938622440032.webm,0.15554247796535492,82.7129955601296,-90.0,-21.098213871996478,68.90178612800352,-90.0,,0.0,transition,-19.818830567191682,2.0,35.12040027194789,3.4326298701298703,0.2426948051948052,0.7280844155844156,1.5625,0.006170840970732177,0.10314314837255507,0.23279100847099715,0.6861906680891628,0.0,-90.0,0.0,-90.0,0.0,7.419293235158119e-16,0.9999999999997906,ok,False,0.006170840970732177,3.896103896103896,0.0,0.0,1.2987012987012987
47,9821,,23.55981701952617,3.2324891120720913,14.531433617415018,-16.439087769162917,-16.80647450188542,1.045432783621993,15.693992322292006,3.2324891120720913,68.66773718102874,50.0323425594206,63.08382463317263,62.505773105974534,25.035709644634707,normal,14.528456331831423,transition,0.0,transition,47.5080625,16.0,-0.7450954468709103,-11.287711749214738,0.05,0.17500000000000002,1.532121181488037,0.1,0.33300240152048655,0.30381727158948685,17885500262920224128.mp4,5.51876275267068,provisional negative (user-reviewed thread),0.4494838285444607,2e95d39c59bb0e0522c1ec05fd53712f,normal,3.703793280013855,0.30000000000000004,62.714757720737765,-12.805646029455584,-9.10185274944173,1,-22.376934527549952,-16.85802494901473,-13.825125143311574,-12.647307410245146,-11.403624426615472,-10.325832424354955,-9.136680694804035,/b/src/336291305/17885500262920224128.mp4,1.532121181488037,6.674071850781396,-14.436453996784635,-12.448482547077987,1.9879714497066487,-13.014057159111188,,0.0,transition,-12.996335150343386,2.0,2.75938137633534,24.30296052631579,0.4431578947368421,3.4890131578947368,11.831315789473685,0.00615756270914387,0.06423878332622299,0.17733434485333657,0.45420637840541866,0.9500000000000001,-10.300913887470395,0.0,-22.973901363333706,0.0,1.333391021519066e-05,0.03130260118137442,ok,False,0.00615756270914387,15.578947368421053,0.0,0.0,0.631578947368421
14,5216,,0.2051472523878788,1.5924892591936342,3.2790990550165215,-5.481961110470975,-12.47696928846019,1.7449955179119998,-1.3124092854933167,0.2051472523878788,41.57194813852905,41.381196116162755,40.381115473703886,38.68170433864188,40.194384448426405,normal,11.822685421665128,transition,0.0,loud-start,14.419625,8.35,-6.794370395964291,-11.164552574991774,0.0,0.0375,-0.2770264744758606,0.0,0.06924594122666053,0.1276595744680851,17885490269470847796.mp4,1.3124167134684157,provisional negative (user-reviewed thread),0.4759195422230156,5cef0536bb84f117696df802193dcfb4,normal,3.0011054547565674,0.1,6.600673726881444,-11.605784176447377,-8.60467872169081,0,-15.321319399459817,-13.72202697472408,-11.98914463194197,-10.649263189973919,-9.773880431413401,-9.147849379139293,-8.601827062385993,/b/src/336291305/17885490269470847796.mp4,0.31868135929107666,3.5798889816833857,-12.317190926586186,-11.039239859475062,1.2779510671111236,-11.863260516684313,,0.0,loud-start,-11.504004062374051,2.5871303548563307,0.5072866587510227,33.13715277777778,0.966796875,6.718967013888889,18.10177951388889,0.006108928654416028,0.06098383364933573,0.12422810994379056,0.32622531251836145,1.2000000000000002,-5.432102949941849,0.05,-12.311404479493135,0.01875,0.006108928654416028,0.12691219985979016,ok,False,0.0011103247666986971,50.69444444444444,0.0,0.0,3.125
126,8945,,3.213414493357977,8.287237055502985,15.480498168837595,-1.720003173325499,-34.83484915145384,3.0154198105543237,-1.0172967438037626,3.213414493357977,42.20701601849625,33.64418034361424,32.96389941174462,34.32750840651165,32.978034661962695,normal,20.30681957688806,transition,0.0,transition,126.0379375,94.55000000000001,-2.7372999171292616,-18.541462528719016,0.0,0.0,-10.518381118774414,0.0,0.03943426124496069,0.24718397997496871,17884715115742969024.mp4,16.293386622734822,provisional negative (user-reviewed thread),0.531735408445468,1eb3c71ce7438578d48881f9a436a6af,normal,14.531672319902,52.2,32.77199086044561,-34.25191565308373,-19.720243333181728,2,-42.99879483916799,-38.48963806652955,-34.91289289019702,-30.089612351941344,-24.96823364130011,-22.455892670754977,-19.218645326181967,/b/src/336291305/17884715115742969024.mp4,-9.579595565795898,17.725705472246236,-35.53107552507497,-20.350424146734053,15.180651378340915,-34.6675572670054,,0.0,transition,-29.88641514268396,4.47066141112784,3.6445136690913915,0.006448412698412699,0.0,0.0,0.0,0.0061046807944891935,0.08023633658880218,0.14739870932639554,0.46076280379231216,0.05,-6.62301059350049,0.0,-25.1031319598144,0.0,4.357628625818872e-06,0.050021974070905945,ok,False,0.0061046807944891935,0.0,0.0,0.0,0.0
26,12123,,8.450376114214059,-0.041305242227366534,4.649340795607486,-11.802039099875833,-9.881569988353924,0.6118566340956644,3.6910798891338654,-0.041305242227366534,77.54818895890901,72.28199792276138,77.85399300183848,79.16589030489683,36.95298168588363,normal,8.769745122664505,transition,0.0,loud-start,26.752,24.25,-8.110959210741967,-6.114982127259218,0.0,8.70625,0.43873530626296997,0.0,0.030287877700127572,0.126720901126408,17885476065580861138.mp4,3.766587861094706,provisional negative (user-reviewed thread),0.3129679492230624,d5647d94d95b6ad51fd3863ed3c0e31a,normal,3.461278921309333,0.1,73.21507735927943,-8.351677127333925,-4.890398206024592,2,-12.527271730309206,-11.573504677407358,-10.66609551404125,-9.780293659347834,-7.904256293161737,-6.469135950853286,-5.756746257150751,/b/src/336291305/17885476065580861138.mp4,0.5584585070610046,5.638348990700883,-7.765820618807398,-5.828165454186614,1.937655164620784,-8.414116874039259,,0.0,loud-start,-8.2112866156035,2.0,1.883293930547353,52.214135514018686,7.360747663551402,20.541121495327104,36.84345794392524,0.00603139054883836,0.06557346366221517,0.19776675574017466,0.4615486060563334,0.30000000000000004,-16.492888543987256,0.0,-11.643040873945806,0.40625,0.00603139054883836,0.007435167232797486,ok,False,0.004741658785388795,83.17757009345794,0.0,2.4299065420560746,13.831775700934578
10,1075,,-2.1693500764633917,-8.595739369709543,4.329675925430397,-6.509045651293143,-13.493525552232889,2.7932374225794083,-1.066343320764715,-8.595739369709543,77.61545357101042,73.57722839841642,76.83954575979284,77.15675389613267,38.0982797347441,normal,12.38758612599473,transition,0.0,transition,10.356125,4.1000000000000005,-7.575388972057858,-8.906371398270853,0.0,0.3,-0.25036072731018066,0.0,0.00162821120813078,0.13454317897371715,17885517869590056996.mp4,4.587154153962036,provisional negative (user-reviewed thread),0.45680294562352164,0058b5a30074c6e1e457cf4378ccd66f,normal,6.649424382815326,0.1,75.23537604661968,-13.200798117481984,-6.551373734666658,2,-21.330337000535224,-16.723513399396705,-14.685595593290039,-11.824810074105176,-10.670069923396978,-9.18724116092088,-6.442977544294914,/b/src/336291305/17885517869590056996.mp4,-0.0411909744143486,8.720316918015648,-13.106207410208718,-8.360681073018094,4.745526337190624,-13.302934213392192,,0.0,transition,-12.428777100409079,4.14125380271623,1.1076727900505257,26.607487922705314,0.7445652173913043,4.711050724637681,13.609299516908212,0.005904743239516386,0.23076463387307833,0.291406872845144,0.6861630223274855,1.0,-9.825924901255409,0.0,-11.75941256421917,0.025,0.005798870554649883,0.009769910865514174,ok,False,0.005904743239516386,28.019323671497588,0.0,0.966183574879227,3.864734299516908
40,6872,,0.9865599126517366,4.614548742200924,4.461688214637627,-8.548568299988077,-13.76193472074459,1.6922637704534447,-0.8620568001814952,0.9865599126517366,16.50665235861228,12.76321139355412,13.093061790385416,14.158297752153182,9.859454422456178,normal,12.643488790533516,transition,0.0,loud-start,40.488375,26.8,-9.410625100169572,-11.724125415889919,0.0,0.15,0.1552780419588089,0.0,0.0380623017037294,0.09386733416770963,17885466752672627743.webm,2.0378093048546706,provisional negative (user-reviewed thread),0.5845155420523073,e923230300d26925a0a52c07e57e8698,normal,6.296054812580732,16.7,9.677756691987746,-13.120793904667103,-6.824739092086371,1,-19.27971022778381,-16.450769526016465,-14.433826001146947,-12.57353478364862,-10.880956244138744,-9.106986136119184,-8.201926953730004,/b/src/336291305/17885466752672627743.webm,0.6042832732200623,6.521869393225926,-12.182796019739015,-11.167094321136272,1.0157016986027436,-13.476306762994438,,0.0,loud-start,-12.039205517313453,2.508950266074277,0.8122159025667756,27.122605067985166,1.2494592088998764,6.2337762669962915,15.207509270704572,0.005816402836520351,0.25859776180059246,0.4130524614664759,0.37119266524880307,0.75,-10.43562940410453,0.05,-12.301723237150997,0.171875,0.005816402836520351,0.06414644266302001,ok,False,0.0015942023567115467,19.03584672435105,0.0,0.0,4.326328800988875
13,1506,20.0,3.375449664050743,3.470189653640535,12.511569168549523,-8.293849250108892,-21.493590317769808,2.5911955316785367,0.6873017713246474,3.375449664050743,17.891499579315564,16.74047992333346,17.658783149392942,19.7264079242634,9.922161346633287,normal,15.977748840670536,transition,0.0,transition,13.191,8.75,-7.606547478784244,-14.671127077216724,0.05,0.0,-3.0389413833618164,0.3,0.005912768849868655,0.12015018773466833,17885222276971308112.mp4,6.822463240553084,provisional negative (user-reviewed thread),0.542186960733486,be95318cf8d1de557d7768902c263b85,normal,10.05711869171687,2.3000000000000003,10.545713968680786,-20.036913024033964,-9.979794332317095,0,-27.944320278067902,-23.967360389885222,-20.464224158126413,-16.260132159629464,-12.775260325076829,-11.848611307485038,-9.700383123044585,/b/src/336291305/17885222276971308112.mp4,-1.699268102645874,11.267586827216538,-21.25610996517578,-14.824722093996971,6.43138787117881,-20.27227054027207,,0.0,transition,-17.67701694331641,3.8417064952665982,1.7758939286379902,6.754990494296578,0.015922053231939164,0.47124524714828897,2.454610266159696,0.005509221049701979,0.4310751913137175,0.4310751913137175,0.5102495413643577,0.7000000000000001,-5.5367824251807285,0.0,-13.854048837305088,0.0,0.001983762876392566,0.01679297743221997,ok,False,0.005509221049701979,6.083650190114068,0.0,0.0,0.0
143,5443,,8.197742837901535,9.28693955219553,12.100560217043132,-2.6017820469789212,-34.61117135837252,1.960970089123844,-3.1014764645007284,8.197742837901535,37.64394402206759,13.500876445878173,20.39796966715801,30.805025766109587,8.630887526586765,normal,18.06423199307767,transition,0.0,transition,143.8940625,13.25,-5.70325851147965,-19.028857065666628,0.0,0.0,-7.993332862854004,0.0,0.030544047704264735,0.13892365456821026,17885514670580034248.mp4,15.582314292705895,provisional negative (user-reviewed thread),0.5698976517764457,7737ccbf1b63e12d9ab5cc01fe243be4,normal,8.237096528366875,1.2000000000000002,28.567878725615948,-20.880647968397575,-12.6435514400307,1,-34.66927927923863,-25.173637390553804,-21.888165000575714,-19.09438485405639,-16.538580485279777,-15.255694530349567,-14.160349495019078,/b/src/336291305/17885514670580034248.mp4,-1.3313136100769043,8.777602422276466,-36.22410991457211,-19.745748829125084,16.478361085447027,-21.479143841495517,,0.0,transition,-19.395545603154574,2.907334254135011,5.3596569677338115,4.025699513381995,0.00028241223496697947,0.0443169968717414,0.8459115397984012,0.005329215652406033,0.18151943481685137,0.2872155096066305,0.5269947477730887,1.0,-13.576911954940964,0.0,-51.91498914224273,0.0,1.5267329759196245e-12,0.000154317433642969,ok,False,0.005329215652406033,0.0,0.0,0.0,0.0
21,5580,,-0.8855671407528263,10.152325312630168,4.233053055916356,-11.359459699931069,-14.60337711663439,3.545751115616823,-5.674725639116339,-0.8855671407528263,39.4684679687076,22.983179453083558,21.762557124311044,33.87240265225299,17.59140019468839,normal,10.296881095378792,transition,0.0,transition,21.2448125,5.0,-17.034185339047408,-9.719908196818366,0.0,1.0625,0.4561099410057068,0.0,0.0055229755408628635,0.030037546933667083,17885482817610259288.webm,4.883468919816023,provisional negative (user-reviewed thread),0.5720069396396227,0b507ea83f65ff3245cea49b8ace99cb,normal,3.115568546293183,0.4,20.74539454973812,-8.908505471624355,-5.792936925331173,2,-26.664043387052992,-17.45296931435236,-11.5662539637677,-9.579023817241403,-8.29429282188533,-7.595499957099705,-6.403723219365446,/b/src/336291305/17885482817610259288.webm,0.8411171436309814,5.4062653655192,-13.354710883859502,-7.400978712963282,5.95373217089622,-8.942145411985319,,0.0,transition,-9.45576395174781,5.256930604013501,0.9289582244223745,41.28360849056604,4.4643278301886795,16.07827240566038,29.466391509433965,0.005214858094272644,0.13809627142795908,0.41505872572337243,0.3966812098615311,0.9,-13.030828879345286,0.05,-15.066230149038796,0.6437499999999999,0.0012287576362104403,0.020166018729778325,ok,False,0.005214858094272644,52.12264150943396,0.0,0.0,17.452830188679243
46,30677,60.0,-1.4758014806369246,12.740111871225036,-3.2400512585943524,-8.175335170348031,-28.351743829594508,3.9741439692838227,0.18786465047618606,-3.2400512585943524,64.85159494068486,51.050209611576584,57.60093359167883,62.34817141375987,26.986320513158105,normal,24.42903951552924,transition,0.0,transition,46.848,15.100000000000001,-7.987470519871845,-16.875998370339417,0.0,0.0,-4.134892463684082,0.3,0.004976177773005727,0.11889862327909888,17885459771491540851.mp4,11.47574545925509,provisional negative (user-reviewed thread),0.6124275456584768,d1aa5773c150fa16cb2deedfb36c7499,normal,14.821967455664293,0.1,52.05417937938358,-26.899529570721207,-12.077562115056914,2,-41.9820989638025,-36.1700154796123,-27.9478198111342,-25.17384702452648,-25.086968199884563,-21.934461644143358,-14.703916680777237,/b/src/336291305/17885459771491540851.mp4,-1.19566011428833,17.08879037629375,-28.26662453343505,-17.43501287434877,10.831611659086278,-27.408886876943672,,0.0,transition,-25.62469962981757,5.892065848860195,1.947660761713151,0.4885817307692308,0.001669337606837607,0.020165598290598292,0.16306089743589744,0.005066462416649626,0.08903137807014432,0.2554436885600332,0.5933674913275034,1.0,-8.175362612347186,0.0,-25.160399933192878,0.0,3.864398923706198e-06,5.537693503347124e-09,ok,False,0.005066462416649626,0.10683760683760685,0.0,0.0,0.0
42,12142,60.0,-7.004283095389077,-17.405866069840183,-12.494838882797865,-11.547156168747879,-19.93934988426792,6.161745267928839,0.10037708928502731,-17.405866069840183,25.957920015599615,27.014874231454783,31.018604038976473,27.266581632749094,15.644065155121588,normal,14.942261085533243,transition,0.0,transition,42.331375,11.55,-11.446779079462852,-13.059805111372052,0.0,0.0,-3.2537004947662354,0.1,0.000794996676238447,0.08260325406758448,17885396446850110587.mp4,6.879544772895867,provisional negative (user-reviewed thread),0.4695504058762813,50fe710bb0aa7dc03ee1bd8799cda7c1,normal,7.64224640204249,0.1,26.103479899714742,-17.91926843744549,-10.277022035402998,1,-32.83801993898001,-25.157795306360057,-19.30947299086587,-15.072539068837663,-12.798741696565667,-12.084019048456037,-10.943919532883546,/b/src/336291305/17885396446850110587.mp4,-1.550069808959961,9.834412902770334,-19.40892590015886,-12.668541261907917,6.7403846382509425,-18.705074370318258,,0.0,transition,-16.492330894493204,9.135403534231296,0.7530641363698392,10.343897754137116,0.03634751773049645,1.2457890070921986,4.7638150118203315,0.0050445508900044764,0.1558769306052067,0.2670504609187868,0.4587507638749177,0.15000000000000002,-15.143528060337808,0.0,-13.592281973113643,0.0,0.0021172577551418392,0.0005140396560162285,ok,False,0.0050445508900044764,4.609929078014184,0.0,0.0,0.0
177,7047,,3.3562871223688138,-6.691757087615949,3.7440656389828177,-5.936673564685501,-16.94014651663712,4.35966502801827,0.34118223276875526,-6.691757087615949,71.44478306865167,45.55935206139299,74.56999179952692,74.59385813854907,26.24978916525621,normal,13.271752532445268,transition,0.0,transition,177.46575,160.15,-5.595491331916746,-11.605691925859526,0.0,0.0125,-0.8799601197242737,0.0,0.02270363982637917,0.16020025031289112,17885460222692762882.webm,5.334454590777595,provisional negative (user-reviewed thread),0.555372989980606,f11c1916c64ceb90484624f0938fd50b,normal,5.391300428480355,0.5,78.86779808076825,-13.190975328122395,-7.7996748996420395,2,-21.096499933673613,-17.334985161363306,-14.731998245447457,-12.902191595440568,-11.657185409449427,-10.986260649497488,-9.823772124380895,/b/src/336291305/17885460222692762882.webm,0.24859966337680817,7.487962478588623,-17.042670707391153,-11.6477097579075,5.394960949483654,-13.276602588741502,,0.0,transition,-13.02315286906846,6.4636393705398865,0.8253020140775622,26.228814454775996,0.12318610876303185,2.685298675683291,12.079969709777401,0.005000576892122888,0.2610101010173043,0.26764748351134027,0.44642494574438085,0.4,-30.295368156144477,0.0,-18.115729839654644,0.0,0.0001789172099214062,3.103508236661389e-05,ok,False,0.005000576892122888,13.609467455621301,0.0,0.0,0.22541561003099464
24,7144,,3.40214347034583,1.674214922728865,6.3946788163805035,-9.888306854976399,-13.37433206589263,2.069290246695579,-0.5012253689976376,1.674214922728865,12.713641331153276,11.811684159962729,10.838888074671804,12.016245123970274,10.431529707724689,normal,13.737680071964887,transition,0.0,loud-start,24.2,9.200000000000001,-10.389532223974037,-11.206551452014386,0.0,0.08750000000000001,0.04827752336859703,0.0,0.061643584246334704,0.08197747183979975,17885506073250865262.webm,2.1677806138782447,provisional negative (user-reviewed thread),0.7417871401817814,874aa53efed79402df22711eff2e8609,normal,9.043613129085397,6.800000000000001,6.200660638771472,-16.661771763507282,-7.618158634421884,1,-21.99678762125599,-19.760408635829467,-16.35329576680219,-13.043704184360246,-10.872277845999674,-9.609670553367332,-8.398995448506257,/b/src/336291305/17885506073250865262.webm,0.5334922671318054,8.213291438803841,-12.201513665697444,-10.048839419323382,2.152674246374062,-16.521094144945387,,0.0,loud-start,-13.204187804833081,3.0679297197508655,0.7065939613682811,20.436079545454543,0.7986828512396694,4.363119834710743,11.097882231404958,0.0048587478078615225,0.0850533683104421,0.3816172203069697,0.3109638810710001,1.0,-8.40079853234222,0.05,-12.63492531007261,0.11875,0.0048587478078615225,0.0497483305918288,ok,False,0.001510784500204442,18.388429752066116,0.0,0.0,3.71900826446281
13,3159,60.0,6.377076240844058,13.32176563623551,6.07369505770585,-13.351686281865355,-23.044410944237843,6.090478460445729,-3.6693993863693812,6.07369505770585,33.29114681961085,24.026053591306223,30.84544957998153,31.59919986470824,15.411392177615078,normal,18.120113732995698,transition,0.0,transition,13.9093125,3.1500000000000004,-17.021085668234736,-15.101953939873797,0.0,0.025,-0.7425516247749329,0.3,0.001053109107844498,0.04130162703379224,17885222277422752534.mp4,7.942457004364046,provisional negative (user-reviewed thread),0.5005933131778818,05d84acdb056201fd72f9086e0414fdf,normal,13.853754282380198,10.0,31.52682951701424,-21.953211023404435,-8.099456741024238,1,-38.80964569329697,-31.134296141053213,-22.718629427718092,-17.310043742270512,-14.477149792279477,-12.93359109272153,-9.378916526567487,/b/src/336291305/17885222277422752534.mp4,0.11538979411125183,14.425443481882654,-22.44865736908276,-14.310892226830454,8.137765142252306,-22.264040471242247,,0.0,transition,-18.004723938884446,9.029743365456836,0.8795883429807995,6.349145683453237,0.23178956834532374,1.0033723021582734,2.833408273381295,0.004849609617430916,0.36383927822757073,0.36383927822757073,0.5342871985183154,0.05,-13.427855084378422,0.0,-17.081342226189456,0.078125,0.00032132012666009153,0.006320058859358524,ok,False,0.004849609617430916,3.9568345323741005,0.0,0.0,1.079136690647482
27,4596,,18.162427519152693,-0.632905920233334,4.433522501299601,-12.837956578028562,-14.265129543536734,0.762955311622628,9.445754667168828,-0.632905920233334,37.41035215421043,20.223538552700184,29.701978949349076,35.880629479580904,15.293423741512775,normal,11.590854721207407,transition,0.0,loud-start,27.42275,18.95,-3.3922019108597343,-10.056866290375304,0.0,0.35000000000000003,0.13707640767097473,0.0,0.08245844793525892,0.21871088861076343,17885471777732116862.mp4,4.20826325316143,provisional negative (user-reviewed thread),0.5146658938158477,96f5d671e9960d7ef04cb91d21976573,normal,5.162696669909337,0.30000000000000004,12.934017397043286,-11.59340227502151,-6.430705605112173,2,-16.189299980385407,-14.73448855330908,-13.679619811647871,-12.463743254490467,-10.735505791398769,-9.919214669197109,-8.809153328977189,/b/src/336291305/17885471777732116862.mp4,0.43403035402297974,5.8323736768662116,-12.14489650857626,-10.626834248738952,1.5180622598373077,-11.699899955023959,,0.0,loud-start,-11.156824367184427,2.0,2.104131626580715,34.346943430656935,1.6125684306569343,7.5427691605839415,19.26596715328467,0.0048004214381955805,0.08689209266057707,0.13364543901014367,0.42494594279966297,0.65,-14.597531514254458,0.0,-12.090569292648219,0.396875,0.0048004214381955805,0.009250070221198406,ok,False,0.003741928602503114,20.255474452554743,0.0,0.0,2.0072992700729926
14,2020,,1.7611307367372362,-9.744971395686134,8.31018723304487,-3.6535354041444448,-12.405034695943087,2.3566647089218273,-0.11374638198040632,-9.744971395686134,9.53161501736577,9.61855769802846,10.136379440387836,10.431953265888048,8.305436094667549,normal,13.632511043993873,transition,0.0,loud-start,14.7413125,11.850000000000001,-3.767281786124851,-10.668422500809033,0.0,0.025,-0.04588999226689339,0.0,0.04199329727465811,0.21151439299123903,17885474463930286743.mp4,1.7366121951340538,provisional negative (user-reviewed thread),0.46678063046215873,c8b450d33e1876022ceb03ae1413c421,normal,2.309040502831632,0.1,4.811387182909979,-12.325347403178979,-10.016306900347347,0,-17.398405367742726,-14.604780148329223,-12.263247796765427,-10.478994102127334,-9.539865958263839,-9.177621164438015,-8.626498047696494,/b/src/336291305/17885474463930286743.mp4,1.105054497718811,4.873764524248546,-12.115153109928226,-10.958415701390672,1.1567374085375537,-12.247151648279939,,0.0,loud-start,-12.527456546275062,3.493991097447501,0.4970282255162922,26.491071428571427,0.6258503401360545,4.477891156462585,13.623299319727892,0.004735670897911598,0.24705339058337628,0.24705339058337628,0.40057252645510083,0.45,-4.128098202790661,0.0,-12.296978329847537,0.040625,0.004735670897911598,0.03595404432543786,ok,False,0.001746081266282196,47.27891156462585,0.0,0.0,4.421768707482993
