path,file,thread,label_at_scoring,audio_sha256,logistic-compact-c005_score,logistic-compact-c005_above_training_threshold,forest-rich-depth3_score,forest-rich-depth3_above_training_threshold
/b/src/336185346/17881598293911823985.mp4,17881598293911823985.mp4,336185346,negative,ae2f15b23ddc351b5b80505cb555af1004c4e02faed51a3fdf27ec2980846e87,0.04090850404209031,False,0.0,False
/b/src/336185346/17881598294452677409.mp4,17881598294452677409.mp4,336185346,negative,6d94af114ddd9a7d20bb4480d9c03ec6f0c0ba61d8b66aa1495ea7813b16b488,0.0587648061415,False,0.0,False
/b/src/336185346/17881616150380719588.mp4,17881616150380719588.mp4,336185346,negative,b0124e1a40c8a6623801414c96d51c8a425fc22126c329fe61632322c8081762,0.44213511468041566,False,0.027290888079136207,False
/b/src/336185346/17881678655770021558.mp4,17881678655770021558.mp4,336185346,negative,0cb1112f1e7e8501708e46147e05a4d9615b5e8ebc51882ed1e9366a2281721b,0.3470174620798837,False,0.0,False
/b/src/336185346/17881699235020275717.mp4,17881699235020275717.mp4,336185346,negative,1e5bf0348d28c76902b4b54a43a50d3a0e4890eddd6501ff637d3cd4963865c1,0.0751658361174931,False,0.0,False
/b/src/336185346/17881699235521999990.mp4,17881699235521999990.mp4,336185346,negative,64394f4164d38610cfc61310f1eeaa3366fe2d9ae422a2235e26c799acb6db5c,0.4069359738097674,False,0.004991145218417946,False
/b/src/336185346/17881699235842241856.mp4,17881699235842241856.mp4,336185346,negative,1c71725759308a8fb3832dd1c55dd9e8f06d64dca3ecc14552b8f03ed243c0d7,0.055271611214998045,False,0.0,False
/b/src/336185346/17881699236063425442.mp4,17881699236063425442.mp4,336185346,negative,5634e0300bb09fda080c3fc240620cc830afedd485d89e1b77cbdfbb58c0009d,0.2943562965924393,False,0.2098345963873531,False
/b/src/336185346/17881780161750148146.mp4,17881780161750148146.mp4,336185346,negative,ba3df9fd93bfe600c4b42c614a1525d2b57d04e39c29e844c95f26ad051f1c23,0.04227357333316117,False,0.0,False
/b/src/336185346/17881789560600731133.mp4,17881789560600731133.mp4,336185346,negative,acc7b56976229677be4357cb9d9b102086e3c3e51b22b493b68e0c63192695cd,0.061306853462065554,False,0.0,False
/b/src/336185346/17881806178130843016.mp4,17881806178130843016.mp4,336185346,negative,87d67d886188e4e74cc270c6ce92563f32057ca69f6a46c59a4dc282e539e42f,0.4855848172940416,False,0.0,False
/b/src/336185346/17881815532170277075.mp4,17881815532170277075.mp4,336185346,negative,026a28fe0323f5b8cd4729a2f57b9e20e194c830e5ffa9e4c7e9cb0bed1bdb86,0.09548524952053898,False,0.0,False
/b/src/336185346/17881815532691588957.mp4,17881815532691588957.mp4,336185346,negative,752f2e1487ef15d7965dfb1e1aedca35af9708f90276a129092463fc20eb9998,0.07522805832835053,False,0.0,False
/b/src/336185346/17881815533612790759.mp4,17881815533612790759.mp4,336185346,negative,207c01f810dd5eda0528e7b023dc5732f3dfc7dd8d2f4c6a554060e78d523023,0.29442544750174127,False,0.0,False
/b/src/336185346/17881818513370293310.webm,17881818513370293310.webm,336185346,negative,4b32c794db44169046a3f72c7e601f5239e65b614761ebd0106cb873a375ae13,0.09185665985467571,False,0.0,False
